Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date
5758,Personal,University of South Florida Botanical Gardens,FL,28.057789,-82.424065,,Google Maps,12,Auto-USGS-WebService,Urban,Other (please describe in comments box),300 ft,200 ft,10 ac,,,,,,,,0,,,,,,"This is a botanical garden with many un-manicured areas.  The data collection sites include native forested wetland, sandhill upland and oak hammock.",2011-06-02
5850,Group,CPP-JOTR-PABO1,CA,34.040375,-116.190331,,Google Maps,1229,Auto-USGS-WebService,Wildlands or semi-wildlands,Other (please describe in comments box),200 ft,,,,,,,,,,0,,,,,,,2011-06-21
5851,Group,CPP-JOTR-PABO2,CA,34.055576,-116.220436,,Google Maps,1180,Auto-USGS-WebService,,,,,,,,,,,,,0,,,,,,"Park Boulevard, between Ryan Mt and West Entrance to Park",2011-06-21
5852,Group,CPP-JOTR-PABO3,CA,34.082691,-116.243515,,Google Maps,1203,Auto-USGS-WebService,,,,,,,,,,,,,0,,,,,,"Park Boulevard, between Ryan Mt and West Entrance to Park",2011-06-21
5857,Group,CPP-JOTR-HIVI8,CA,34.072548,-116.400551,,User,1334,Auto-USGS-WebService,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,,,,,,,,0,,,,,,,2011-06-23
5905,Group,CPP-GOGA-LDML1,CA,37.788395,-122.482101,,Google Maps,20,Auto-USGS-WebService,,,,,,,,,,,,,0,,,,,,Lobos Dunes/Mtn. Lake (LDML) 1,2011-06-28
5951,Personal,Cedar Bog Lake Highland 1,MN,45.407852,-93.199257,User,User,275,Auto-USGS-WebService,,,,,,,,,,,,,,,,,,,,2011-04-19
5952,Personal,Cedar Bog Lake Lowland 1,MN,45.407852,-93.200974,WGS84,Google Maps,281,Auto-USGS-WebService,,,,,,,,,,,,,,,,,,,,
6026,Personal,Front Yard,AZ,32.25066,-110.946358,WGS84,Google Maps,734,Auto-USGS-WebService,Urban,"Pavement (such as asphalt, concrete, brick)",10 ft,100 yd,1000 ft2,,,,,,,,1,,,,,,,2011-08-04
6081,Group,CPP-SAMO-ZUMA1,CA,34.0312,-118.811821,,User,32,User,Suburban,"Shrubland, shrub thicket or shrubby field (with few tall trees)",0.5 mi,2 mi,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,1,1,,1,,Zuma Canyon TrailResearch Site 1,2011-08-25
6082,Group,CPP-SAMO-ZUMA2,CA,34.031742,-118.812462,,User,32,User,Suburban,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,1,1,,1,,Zuma Canyon TrailResearch Site 2,2011-08-25
6085,Group,CPP-SAMO-ZUMA3,CA,34.031929,-118.812645,,User,32,User,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,1,1,,1,,Zuma Canyon TrailResearch Site 3,2011-08-25
6086,Group,CPP-SAMO-ZUMA4,CA,34.034565,-118.813118,,User,25,User,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,,,,,,,,1,1,1,,1,,Zuma Canyon TrailResearch Site 4,2011-08-25
6091,Group,CPP-SAMO-PARA1,CA,34.11578,-118.757507,,User,229,Auto-USGS-WebService,Rural,Forest or woodland,10 ft,0.5 mi,100 m2,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,1,1,1,,1,,,2011-08-29
6092,Group,CPP-SAMO-PARA2,CA,34.115868,-118.758972,,User,236,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,150 yd,0.5 mi,300 m2,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",In the middle of the slope,South,,,,1,1,1,,1,,,2011-08-29
6093,Group,CPP-SAMO-PARA3,CA,34.115894,-118.760101,,User,245,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,300 yd,0.5 mi,50 m2,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",At the bottom of the slope or in a valley between slopes,South,,,,1,1,1,,1,,,2011-08-29
6094,Group,CPP-SAMO-PARA4,CA,34.116138,-118.760071,,User,256,Auto-USGS-WebService,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,South,,,,1,1,1,,1,,,2011-08-29
6095,Group,CPP-SAMO-PARA5,CA,34.116432,-118.759659,,User,261,Auto-USGS-WebService,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",150 yd,0.5 mi,50 m2,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,East,,,,1,1,1,,1,,,2011-08-29
6097,Group,CPP-SAMO-PARA6,CA,34.116222,-118.758591,,User,253,Auto-USGS-WebService,Wildlands or semi-wildlands,"Shrubland, shrub thicket or shrubby field (with few tall trees)",50 yd,0.5 mi,40 m2,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",In the middle of the slope,Southeast,,,,1,1,1,,1,,,2011-08-29
6098,Group,CPP-SAMO-PARA7,CA,34.118164,-118.759033,,User,251,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,200 yd,0.5 mi,30 m2,"Mostly evergreen trees (for example, pine or live oak)","Yes, and the site is...",On the top of the slope or on a ridge,East,,,,1,1,1,,1,,top of hill,2011-08-29
6099,Group,CPP-SAMO-PARA8,CA,34.119007,-118.760071,,User,245,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,150 yd,0.75 mi,5600 m2,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,Northeast,,,,1,1,1,,1,,,2011-08-29
6100,Group,CPP-SAMO-PARA9,CA,34.118332,-118.758636,,User,246,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,85 yd,0.75 mi,75 m2,,,,,,,,1,1,1,,1,,oak savannah,2011-08-29
6102,Group,Joseph Wood Krutch Garden U Arizona mall,AZ,32.23188,-110.951012,,Google Maps,743,Auto-USGS-WebService,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,100 yd,1500 ft2,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,1,1,,0,,,,,Unknown,"This is a native plant species garden established in 1929 on the University of Arizona campus.  More info, and a map of the garden, is at http://arboretum.arizona.edu/documents/Krutchbrochure.pdf and the site is part of the UA arboretum http://arboretum.arizona.edu A Google maps aerial photo of the site (obtained during the winter), with the plants marked on the image, is at http://g.co/maps/57ufn (but please note this is best viewed in Firefox...IE 9 is not currently showing me the pins).I will be adding images to the google map for each organism.The site is passed by hundreds of students each day.",2011-09-02
6149,Group,CPP-SAMO-ZUMA5,CA,34.034981,-118.812256,,User,34,Auto-USGS-WebService,Wildlands or semi-wildlands,,,,,,,,,,,,1,,,,,,Zuma Canyon TrailResearch Site 5,2011-09-13
6151,Group,CPP-SAMO-ZUMA7,CA,34.039394,-118.814392,,User,42,Auto-USGS-WebService,Wildlands or semi-wildlands,,,,,,,,,,,,1,,,,,,Zuma Canyon TrailResearch Site 7,2011-09-13
6209,Personal,Third Street yard,DC,38.893681,-77.001854,,Google Maps,24,Auto-USGS-WebService,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 ft,3 mi,400 ft2,,,,,,,,1,,,,,,,2011-10-03
6213,Group,CPP-SAMO-CHCA1,CA,34.156467,-118.73069,,User,304,Auto-USGS-WebService,Rural,Other (please describe in comments box),0 ft,8 mi,,A mixture of evergreen and deciduous trees,,,,,,,1,,,,,,Oak Savannah,2011-10-03
6214,Group,CPP-SAMO-CHCA2,CA,34.159077,-118.726082,,User,318,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 2,2011-10-03
6215,Group,CPP-SAMO-CHCA3,CA,34.160709,-118.726067,,User,326,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 3,2011-10-03
6216,Group,CPP-SAMO-CHCA5,CA,34.160259,-118.723999,,User,340,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 5,2011-10-03
6217,Group,CPP-SAMO-CHCA6,CA,34.16449,-118.723801,,User,330,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 6,2011-10-03
6218,Group,CPP-SAMO-CHCA7,CA,34.166229,-118.723579,,Google Maps,330,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 7,2011-10-03
6219,Group,CPP-SAMO-CHCA8,CA,34.167473,-118.723244,,User,336,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 8Oak Savannah,2011-10-03
6220,Group,CPP-SAMO-CHCA9,CA,34.173267,-118.724113,,User,346,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 9,2011-10-03
6221,Group,CPP-SAMO-CHCA10,CA,34.173702,-118.724167,,User,346,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,0 ft,,,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,,,,,1,,,,,,Cheeseboro/Palo Comado CanyonsCheeseboro Canyon TrailResearch Site 10,2011-10-03
6242,Personal,Rachel Carson National Wildlife Refuge:  Headquarters,ME,43.348259,-70.546036,,Google Maps,1,Auto-USGS-WebService,Wildlands or semi-wildlands,Other (please describe in comments box),1 ft,1 ft,100 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,1,1,1,1,,,"Rachel Carson National Wildlife Refuge was established in 1966 in cooperation with the State of Maine to protect valuable salt marshes and estuaries for migratory birds. Located along 50 miles of coastline in York and Cumberland counties, the refuge consists of eleven divisions between Kittery and Cape Elizabeth. It will contain approximately 14,600 acres when land acquisition is complete. The proximity of the refuge to the coast and its location between the eastern deciduous forest and the boreal forest creates a composition of plants and animals not found elsewhere in Maine. Major habitat types present on the refuge include forested upland, barrier beach/dune, coastal meadows, tidal salt marsh, and the distinctive rocky coast. ",2011-10-16
6362,Group,Saratoga Battlefield,NY,43.012966,-73.649918,WGS84,Google Maps,108,Auto-USGS-WebService,Rural,"Shrubland, shrub thicket or shrubby field (with few tall trees)",15 ft,18 ft,,,,,,,,,-1,,,,,,"Site is linear, 1/2 mile in length and 25 meters wide.  It runs along the park tour road and was set this way to avoid the ticks and encourage local participants.",2012-01-03
6398,Group,CPP-WAND1,CA,37.988838,-122.129555,WGS84,Google Maps,40,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,30 yd,2 mi,1.5 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,Northeast,,,,-1,,,,,, CPP site code: WAND1,2012-01-23
6399,Group,CPP-STME,CA,37.978359,-122.126457,WGS84,Google Maps,63,Auto-USGS-WebService,Wildlands or semi-wildlands,"Grassland, meadow or tundra",40 yd,500 yd,1 ac,A mixture of evergreen and deciduous trees,"Yes, and the site is...",At the bottom of the slope or in a valley between slopes,Southwest,,,,-1,,,,,,CPP site code: STME,2012-01-23
6466,Personal,Brookdale,CA,37.109486,-122.111435,WGS84,Google Maps,123,Auto-USGS-WebService,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",50 yd,200 yd,300 ac,,,,,,,,-1,,,,,,,2012-02-11
6471,Group,CPP-SAMO-CHCA11,CA,34.155251,-118.724289,User,User,318,Auto-USGS-WebService,Rural,Other (please describe in comments box),0 ft,8 mi,2235 ft2,A mixture of evergreen and deciduous trees,"Yes, and the site is...",In the middle of the slope,West,,,,-1,,,,,,Cheeseboro CanyonSite 11 - Morrison Ranch AreaBorders Landfill FencelineEriogonum fasciculatum patchOak Savannah,2012-02-14
6481,Personal,back yard,MA,42.456135,-72.344215,WGS84,Google Maps,254,Auto-USGS-WebService,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",40 yd,10 yd,1 ac,,,,,,,,-1,,,,,,"Mostly lawn, some meadow, garden, surrounded by trees. West side is about 15 yards from a 19 acre beaver pond.",2012-02-15
6493,Personal,Home,WI,42.767563,-89.111076,WGS84,Google Maps,259,Auto-USGS-WebService,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,300 yd,1.5 ac,,,,,,,,-1,,,,,,Rural yard that borders cropland and deciduous woods. Within a short walking distance to the Rock River in Wisconsin,2012-02-18
6504,Personal,yard,ME,45.403885,-68.432541,WGS84,Google Maps,103,Auto-USGS-WebService,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",170 ft,175 yd,1 ac,,,,,,,,-1,,,,,,,2012-02-21
6563,Personal,Home,CO,40.036625,-105.292145,WGS84,Google Maps,1692,Auto-USGS-WebService,Other (please describe in comments box),Orchard or tree farm,50 ft,1 mi,4.5 ac,,,,,,,,-1,,,,,,"The site is divided from south to north by the silver lake ditch such that west of the ditch there is a semi-arid foothills ecosystem that gets only natural precipitation.  East of the ditch are clumps of siberian elms, populars, and plums and apple trees, which were part of an orchard 50-80 years ago and our 2 story house dating from the 1920s.  The area is only watered by irrigation from the ditch during the summer and only when it becomes so dry that the mixture of native and non-native grasses may die.",2012-03-01
6579,Personal,Michigan house,MI,43.078892,-85.627914,WGS84,Google Maps,240,Auto-USGS-WebService,Rural,Forest or woodland,200 yd,0.5 mi,2.6 ac,,,,,,,,-1,,,,,,House surrounded by small grassy area surrounded by larger wooded area.,2012-03-05
8180,Group,GRSM-Purchase Knob-dogwood1,NC,35.574665,-83.068214,WGS84,Google Maps,1344,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,2 yd,2 mi,1 m2,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",On the top of the slope or on a ridge,Southwest,,,,0,,,,,,"site is a woodland opening at the highest elevation locally for wild dogwood, where planted the first of two Appalachian Spring dogwood clones.  There are streams closer than the artificial lake used for closest permanent body of water.",2012-03-27
8181,Group,GRSM-Purchase Knob-dogwood2,NC,35.574543,-83.068108,WGS84,Google Maps,1343,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,3 yd,2 mi,1 ft2,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",On the top of the slope or on a ridge,Southwest,,,,0,,,,,,"site is a woodland opening at the highest elevation locally for wild dogwood, where planted the second of two Appalachian Spring dogwood clones.  There are streams closer than the artificial lake used for closest permanent body of water.",2012-03-27
8182,Group,GRSM-PKnob-trees,NC,35.586998,-83.074631,WGS84,Google Maps,1507,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,300 yd,2 mi,1 ac,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",On the top of the slope or on a ridge,East,,,,0,,,,,,20 trees of representative species followed through the year.,2012-03-27
8242,Personal,Robinett/Kennedy homestead,AZ,31.596231,-110.575493,WGS84,Google Maps,1537,Auto-USGS-WebService,Other (please describe in comments box),"Grassland, meadow or tundra",300 ft,200 ft,10 ac,,,,,,,,-1,,,,,,"Rural development with lot sizes from 5 to 20 acres. Ours is 10 acres of grassland with one acre disturbed by home, shop, driveway and yard.",2012-04-02
8253,Personal,Home,UT,40.672852,-111.969254,WGS84,Google Maps,1331,Auto-USGS-WebService,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",3 mi,3 mi,0.5 ac,,,,,,,,-1,,,,,,,2012-04-02
8309,Group,DBG-York Street,CO,39.731804,-104.961166,WGS84,Google Maps,1639,Auto-USGS-WebService,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,1,,,,1,,,2012-04-05
8330,Personal,My yard,CA,39.126736,-122.8461,WGS84,Google Maps,426,Auto-USGS-WebService,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",100 ft,1500 ft,1 ac,,,,,,,,-1,,,,,,,2012-04-08
8381,Group,Massie Gap Parking (VA),VA,36.633469,-81.509628,User,User,1424,Auto-USGS-WebService,Wildlands or semi-wildlands,Forest or woodland,50 ft,0.5 mi,1000 ft2,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,West of parking area.  Between road to visitor center and road to stable area.  50' from both gates,2012-04-11
8409,Group,GRSM-Twin Creeks Dogwood 2,TN,35.687199,-83.49971,User,User,595,Auto-USGS-WebService,Wildlands or semi-wildlands,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",4 yd,45 yd,1 ft2,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,"This site is just inside the edge of the forest, next to maintained lawn around a research buidling.  The forest is a mix of hemlock and hardwood. The lawn is on the north side, so the site does not often receive direct sun.  The distance to road is given to a parkinglot.  There is a rain-catchment pond that usually has water on the far side of the building.",2012-04-13
8417,Personal,UC Davis Tahoe City Field Station,CA,39.184319,-120.122032,WGS84,Google Maps,1909,Auto-USGS-WebService,Suburban,Other (please describe in comments box),20 ft,325 yd,3 ac,,,,,,,,-1,,,,,,Native Plants Demonstration garden separated into zones: 1. Tahoe backyard 2. Butterfly garden 3. Dry Soil Plants 4. Dryland to Wetland 5. Meadow Wetland,2012-04-13
8418,Personal,my yard,TX,32.363758,-94.873947,WGS84,Google Maps,108,Auto-USGS-WebService,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,100 yd,1 ac,,,,,,,,-1,,,,,,,2012-04-13
8440,Personal,front yard,MI,42.283279,-83.771729,WGS84,Google Maps,273,Auto-USGS-WebService,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",15 ft,15 mi,9375 ft2,,,,,,,,-1,,,,,,"This is an average size city lot, on a corner with a house, garage and many gardens",2012-04-16
8460,Group, Victory Woods,NY,43.09248,-73.591904,WGS84,Google Maps,73,Auto-USGS-WebService,Suburban,Forest or woodland,50 ft,0 ft,22 ac,,,,,,,,-1,,,,,,This area was a Native American site for thousands of years.  It was used by the British in 1777 for a few week before they surrendered.  The site was used by the villagefor water pumped from the springs.  No further development on the property.,2012-04-19
