Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date
5650,Syringa chinensis,Red Rothomagensis lilac-1,,,Mostly sun,,1,0,,--,Plants well established by 1987,,,,,,,
5720,Syringa chinensis,Red Rothomagensis lilac-1,,,Full sun,0,0,0,,2009--,This is planted at the bottem of a fairly steep slope about 6 feet high.,,,,,,,
6037,Taraxacum officinale,common dandelion-2,,,Half shade,1,0,0,,--,,,,,,,,
6076,Populus tremuloides,quaking aspen-2,,,Mostly sun,0,1,0,,--,This tree was in the yard when we moved here 8 years ago. Tt had been severly and incorrectly pruned before we moved in.,,,,,,,
6125,Taraxacum officinale,common dandelion-1,1,2000 ft2,Full sun,,0,0,,--,,,,,,,,
6333,Cercis canadensis,eastern redbud-1,,,Mostly shade,0,0,0,,2009-06-26,,,,,,,,
6406,Fagus grandifolia,American beech-1,,,Open-grown tree,1,0,0,,--,,,,,,,,
6407,Fagus grandifolia,American beech-2,,,Forest understory tree,1,0,0,,--,Grows on banks of Hudson Branch,,,,,,,
6408,Impatiens capensis,jewelweed-2,1,1 ft2,Mostly shade,1,0,0,,--,,,,,,,,
6409,Forsythia spp.,forsythia-1,,,Forest understory tree,1,0,0,,--,,,,,,,,
6410,Erythronium americanum,dogtooth violet-1,1,1 ft2,Mostly shade,1,0,0,,--,,,,,,,,
6552,Liriodendron tulipifera,tuliptree-1,,,Full sun,1,0,0,,--,,,,,,,,
6553,Acer saccharum,sugar maple-1,,,Full sun,0,0,0,,1999-06-15,,,,,,,,
6554,Liriodendron tulipifera,tuliptree-2,,,Full sun,1,0,0,,--,,,,,,,,
6555,Liriodendron tulipifera,tuliptree-3,,,Full sun,1,0,0,,--,,,,,,,,
6556,Acer rubrum,red maple-1,,,Mostly sun,1,0,,,--,,,,,,,,
6558,Betula alleghaniensis,yellow birch-1,,,Mostly sun,0,0,0,,--,,,,,,,,
6667,Syringa chinensis,Fence Lilac Clone,,,Full sun,0,1,1,,2010-05-26,north side of house,,,,,,,
6668,Syringa chinensis,Back yard Lilac Clone,,,Full sun,0,1,0,,2010-05-26,"back yard, east side of house",,,,,,,
6674,Populus tremuloides,QA01,,,Mostly sun,1,0,0,,--,,,,,,,,
8348,Syringa chinensis,Red Rothomagensis lilac-1,,,Mostly sun,0,0,0,,2010-06-04,,,,,,,,
8383,Arctostaphylos uva-ursi,KK01,,,Mostly sun,1,0,0,,--,"This plant is on a gentle slope, south-facing.",,,,,,,
8384,Populus tremuloides,QA-02,,,Mostly sun,1,0,0,,--,,,,,,,,
8395,Arctostaphylos uva-ursi,KK02,,,Half shade,1,0,0,,--,,,,,,,,
8399,Prunus virginiana,CC01,,,Full sun,1,0,0,,--,,,,,,,,
8400,Prunus virginiana,CC02,,,Full sun,1,0,0,,--,,,,,,,,
8401,Pseudotsuga menziesii,DF01,,,Mostly sun,1,0,0,,--,,,,,,,,
8402,Pseudotsuga menziesii,DF02,,,Mostly sun,1,0,0,,--,,,,,,,,
8403,Syringa vulgaris,LL01,,,Mostly sun,0,1,0,,--,"I planted this, but I don't remember when, exactly.",,,,,,,
8404,Syringa vulgaris,Ajax,,,Full sun,0,0,0,,--,"I planted this, but I don't remember when, exactly.",,,,,,,
8405,Pulsatilla patens,PF01,1,,Full sun,1,0,0,,--,,,,,,,,
8407,Pulsatilla patens,PF03,1,,Mostly sun,1,0,0,,--,,,,,,,,
8408,Pinus ponderosa,PP01,,,Mostly sun,1,0,0,,--,,,,,,,,
8409,Pinus ponderosa,PP02,,,Mostly sun,1,0,0,,--,,,,,,,,
8410,Arctostaphylos uva-ursi,KK03,,,Mostly sun,1,0,0,,--,,,,,,,,
8513,Achillea millefolium,common yarrow-10-1,,,Full sun,1,0,0,,--,"275, L130",,,,,,,
8514,Achillea millefolium,common yarrow-10-2,,,Full sun,1,0,0,,--,,,,,,,,
8515,Achillea millefolium,common yarrow-10-3,,,Full sun,1,0,0,,--,"2230, L200",,,,,,,
8516,Achillea millefolium,common yarrow-10-4,,,Full sun,1,0,0,,--,"3060, R135",,,,,,,
8517,Achillea millefolium,common yarrow-10-5,,,Full sun,1,0,0,,--,"4065, L150",,,,,,,
8519,Pseudoroegneria spicata,bluebunch wheatgrass-10-1,,,Full sun,1,0,0,,--,"805, L80",,,,,,,
8520,Pseudoroegneria spicata,bluebunch wheatgrass-10-2,,,Full sun,1,0,0,,--,"2620, R220",,,,,,,
8521,Pseudoroegneria spicata,bluebunch wheatgrass-10-3,,,Full sun,1,0,0,,--,"3370, L145",,,,,,,
8522,Pseudoroegneria spicata,bluebunch wheatgrass-10-4,,,Full sun,1,0,0,,--,"4880, L65",,,,,,,
8525,Populus tremuloides,quaking aspen-10-1,,,Full sun,1,0,0,,--,,,,,,,,
8526,Populus tremuloides,quaking aspen-10-2,,,Full sun,1,0,0,,--,,,,,,,,
8527,Populus tremuloides,quaking aspen-10-3,,,Full sun,1,0,0,,--,,,,,,,,
8528,Populus tremuloides,quaking aspen-10-4,,,Full sun,1,0,0,,--,,,,,,,,
8529,Populus tremuloides,quaking aspen-10-5,,,Full sun,1,0,0,,--,,,,,,,,
8531,Amelanchier alnifolia,Saskatoon serviceberry-10-1,,,Full sun,1,0,0,,--,,,,,,,,
8532,Amelanchier alnifolia,Saskatoon serviceberry-10-2,,,Full sun,1,0,0,,--,,,,,,,,
8533,Amelanchier alnifolia,Saskatoon serviceberry-10-3,,,Full sun,1,0,0,,--,,,,,,,,
8534,Amelanchier alnifolia,Saskatoon serviceberry-10-4,,,Full sun,1,0,0,,--,,,,,,,,
8535,Amelanchier alnifolia,Saskatoon serviceberry-10-5,,,Full sun,1,0,0,,--,,,,,,,,
8537,Symphoricarpos albus,common snowberry-10-1,,,Full sun,1,0,0,,--,,,,,,,,
8538,Symphoricarpos albus,common snowberry-10-2,,,Full sun,1,0,0,,--,,,,,,,,
8539,Symphoricarpos albus,common snowberry-10-3,,,Full sun,1,0,0,,--,,,,,,,,
8540,Symphoricarpos albus,common snowberry-10-4,,,Full sun,1,0,0,,--,,,,,,,,
8541,Symphoricarpos albus,common snowberry-10-5,,,Full sun,1,0,0,,--,,,,,,,,
8762,Prunus virginiana,chokecherry-10-1,,,Full sun,1,0,0,,--,,,,,,,,
8763,Prunus virginiana,chokecherry-10-2,,,Full sun,1,0,0,,--,,,,,,,,
8764,Prunus virginiana,chokecherry-10-3,,,Full sun,1,0,0,,--,,,,,,,,
9477,Fragaria virginiana,Wild strawberry 03,,,Mostly sun,,0,0,,--,drought prone; in very thin soil on bedrock,2010-10-19,,,,,,
9634,Eschscholzia californica,California poppy-1,,,Mostly sun,0,1,0,,2008-05-29,,2010-11-08,,,,,,
10207,Acer rubrum,red maple-1,,,Forest canopy tree,,,,,--,,2011-02-08,,,,,,
10208,Podophyllum peltatum,mayapple-1,,,Mostly shade,,,,,--,,2011-02-08,,,,,,
10209,Cornus florida,flowering dogwood-1,,,Forest understory tree,,,,,--,,2011-02-08,,,,,,
10210,Cornus florida,flowering dogwood-2,,,Forest understory tree,,,,,--,,2011-02-08,,,,,,
10211,Vaccinium corymbosum,highbush blueberry-1,,,Half shade,,,,,--,,2011-02-08,,,,,,
10212,Cephalanthus occidentalis,common buttonbush-1,,,Half shade,,,,,--,,2011-02-08,,,,,,
10213,Cephalanthus occidentalis,common buttonbush-2,,,Half shade,,,,,--,,2011-02-08,,,,,,
10214,Pinus taeda,loblolly pine-1,,,Forest canopy tree,,,,,--,,2011-02-08,,,,,,
10215,Cephalanthus occidentalis,common buttonbush-3,,,Half shade,,,,,--,,2011-02-08,,,,,,
10216,Vaccinium corymbosum,highbush blueberry-2,,,Mostly shade,,,,,--,,2011-02-08,,,,,,
10217,Pinus taeda,loblolly pine-2,,,Forest canopy tree,,,,,--,,2011-02-08,,,,,,
10218,Acer rubrum,red maple-2,,,Forest understory tree,,,,,--,,2011-02-08,,,,,,
10219,Panicum virgatum,switchgrass-1,,,Half shade,,,,,--,,2011-02-08,,,,,,
10220,Pinus taeda,loblolly pine-3,,,Forest understory tree,,,,,--,,2011-02-08,,,,,,
10221,Cornus florida,flowering dogwood-3,,,Forest understory tree,,,,,--,,2011-02-08,,,,,,
10222,Acer rubrum,red maple-3,,,Forest understory tree,,,,,--,,2011-02-08,,,,,,
10223,Vaccinium corymbosum,highbush blueberry-3,,,Mostly shade,,,,,--,,2011-02-08,,,,,,
10248,Syringa chinensis,Red Rothomagensis lilac-1,,,Full sun,,1,1,,2010-06-06,,2011-02-12,,,,,,
10498,Syringa chinensis,Red Rothomagensis lilac-1,,,Full sun,,,,,2010-11-16,"Seedlings were rather small; I chose to grow them out in their containers through the summer to ensure survival and planted now larger seedlings in their specially-prepared bed, close enough to the house for daily observation.",2011-03-11,,,,,,
10499,Syringa chinensis,Red Rothomagensis lilac-2,,,,,,,,--,,2011-03-11,,,,,,
10576,Syringa chinensis,lilac-1,,,Mostly sun,,,,,2010-07-,,2011-03-17,,,,,,
10577,Syringa chinensis,lilac-2,,,Mostly sun,0,1,1,,2010-07-,,2011-03-17,,,,,,
10802,Ledum groenlandicum,bog Labrador tea-2,,,Mostly sun,1,0,0,,--,,2011-03-23,,,,,,
10803,Ledum groenlandicum,bog Labrador tea-3,,,Mostly sun,1,0,0,,--,,2011-03-23,,,,,,
10804,Chamaedaphne calyculata,leatherleaf-1,,,Mostly sun,1,0,0,,--,,2011-03-23,,,,,,
10807,Betula alleghaniensis,yellow birch-1,,,Half shade,1,0,0,,--,,2011-03-23,,,,,,
10847,Syringa chinensis,Red Rothomagensis lilac-1,,,Mostly sun,0,1,1,,2012--,,2011-03-25,,,,,,
11001,Tilia americana,American basswood-1,,,Half shade,1,1,0,,--,,2011-03-30,,,,,,
11002,Tilia americana,American basswood-2,,,Half shade,1,0,0,,--,,2011-03-30,,,,,,
11167,Coleogyne ramosissima,CORA1,,,,,,,,--,,2011-04-05,,,,,,
11173,Coleogyne ramosissima,CORA1,,,,,,,,--,,2011-04-05,,,,,,
11174,Coleogyne ramosissima,CORA2,,,,,,,,--,,2011-04-05,,,,,,
11182,Coleogyne ramosissima,CORA1,,,,,,,,--,slightly closer to trail than YUSC1,2011-04-05,,,,,,
11183,Coleogyne ramosissima,CORA2,,,,,,,,--,,2011-04-05,,,,,,
11184,Coleogyne ramosissima,CORA3,,,,,,,,--,,2011-04-05,,,,,,
11195,Coleogyne ramosissima,CORA1,,,,,,,,--,E555498 N3770633adjacent to YUBR1,2011-04-05,,,,,,
11196,Coleogyne ramosissima,CORA2,,,,,,,,--,E555504 N3770632,2011-04-05,,,,,,
11197,Coleogyne ramosissima,CORA3,,,,,,,,--,"E555491 N3770623Facing YUBR3 from trail, 2m to tight of YUBR3",2011-04-05,,,,,,
11198,Coleogyne ramosissima,CORA4,,,,,,,,--,E555495 N3770598,2011-04-05,,,,,,
11206,Coleogyne ramosissima,CORA1,,,,,,,,--,E555449 N3770582CORA1 2m upslope from YUSC1,2011-04-05,,,,,,
11207,Coleogyne ramosissima,CORA2,,,,,,,,--,E555453 N3770575downslope and uptrail 4m from YUSC2,2011-04-05,,,,,,
11208,Coleogyne ramosissima,CORA3,,,,,,,,--,E555461 N3770599Closer to trail at same elevation,2011-04-05,,,,,,
11215,Coleogyne ramosissima,CORA1,,,,,,,,--,E555432 N37703891m closer to trail than YUBR1,2011-04-05,,,,,,
11216,Coleogyne ramosissima,CORA2,,,,,,,,--,E555426 N37703872m above YUBR2,2011-04-05,,,,,,
11217,Coleogyne ramosissima,CORA3,,,,,,,,--,E555413 N37703962m downslope from YUBR3,2011-04-05,,,,,,
11273,Populus tremuloides,quaking aspen-1,,,Full sun,,1,,,--,Flower buds began swelling the last week of March. Catkins are full size as of the end of the first week of April,2011-04-08,,,,,,
11274,Echinacea purpurea,eastern purple coneflower-1,,,Full sun,0,1,1,,--,New shoots beginning to show the first week of April.,2011-04-08,,,,,,
11359,Liriodendron tulipifera,tuliptree-1,,,Mostly sun,0,1,0,,--,,2011-04-11,,,,,,
11360,Populus tremuloides,quaking aspen-1,,,Half shade,1,0,0,,--,,2011-04-11,,,,,,
11361,Betula papyrifera,paper birch-1,,,Open-grown tree,0,0,,,--,,2011-04-11,,,,,,
11362,Abies balsamea,balsam fir-1,,,Open-grown tree,0,0,0,,--,,2011-04-11,,,,,,
11364,Arisaema triphyllum,jack in the pulpit-mag,,,Full shade,1,0,0,,--,under magnolia,2011-04-11,,,,,,
11365,Arisaema triphyllum,jack in the pulpit-W,,,Mostly shade,1,0,0,,--,west side of house,2011-04-11,,,,,,
11366,Polygonum cuspidatum,Japanese knotweed-1,,,Full shade,0,0,0,,--,behind sandbox,2011-04-11,,,,,,
11367,Podophyllum peltatum,mayapple-E,,,Full shade,0,1,0,,--,east shade garden,2011-04-11,,,,,,
11368,Podophyllum peltatum,mayapple-W,,,Mostly shade,0,0,0,,--,west side of house,2011-04-11,,,,,,
11369,Cornus sericea,redosier dogwood-1,,,Mostly sun,0,0,0,,--,closest to backyard,2011-04-11,,,,,,
11370,Mertensia virginica,Virginia bluebells-1,,,Full shade,0,0,0,,--,,2011-04-11,,,,,,
11371,Trillium erectum,red trillium-1,,,Mostly shade,0,0,0,,--,,2011-04-11,,,,,,
11372,Trillium grandiflorum,white trillium-1,,,Full shade,0,0,0,,--,,2011-04-11,,,,,,
11425,Larrea tridentata,LATR1,,,,,,,,--,"ALERT:  BEWARE, the observer was not distinguishing between the two phenophases &quot;flower buds and flowers&quot; and &quot;open flowers&quot;.  The observer was ONLY noting the presence and abundance of &quot;open flowers&quot;.UTM NAD83 Zone 11 E588627 N3776804Just past Washingtonia as you walk from Visitor's Center",2011-04-12,,,,,,
11426,Larrea tridentata,LATR2,,,,,,,,--,"ALERT:  BEWARE, the observer was not distinguishing between the two phenophases &quot;flower buds and flowers&quot; and &quot;open flowers&quot;.  The observer was ONLY noting the presence and abundance of &quot;open flowers&quot;.UTM NAD83 Zone 11E588599 N3776791        Just past bench",2011-04-12,,,,,,
11427,Larrea tridentata,LATR3,,,,,,,,--,"ALERT:  BEWARE, the observer was not distinguishing between the two phenophases &quot;flower buds and flowers&quot; and &quot;open flowers&quot;.  The observer was ONLY noting the presence and abundance of &quot;open flowers&quot;.UTM NAD83 Zone 11E588522 N3776790                Inside loop, across from bench and across from interp sign titled &quot;Gold fever&quot;; label located low on plant",2011-04-12,,,,,,
11428,Larrea tridentata,LATR4,,,,,,,,--,"ALERT:  BEWARE, the observer was not distinguishing between the two phenophases &quot;flower buds and flowers&quot; and &quot;open flowers&quot;.  The observer was ONLY noting the presence and abundance of &quot;open flowers&quot;.UTM NAD83 Zone11E588430 N3776806                Past PRGL4, as you walk from Visitor's Center, bear Left at fork, pass living palm tree + dead tall palm trunk on Left; pass Oasis bird sign on Right; see LATR4 in ~15 meters, on left side of concrete path, on side trail ~3 meters from sidewalk",2011-04-12,,,,,,
11429,Larrea tridentata,LATR5,,,,,,,,--,"ALERT:  BEWARE, the observer was not distinguishing between the two phenophases &quot;flower buds and flowers&quot; and &quot;open flowers&quot;.  The observer was ONLY noting the presence and abundance of &quot;open flowers&quot;.UTM NAD83 Zone11E588387 N3776801                Continue 35 paces up concrete sidewalk to LATR on Left",2011-04-12,,,,,,
11430,Prosopis glandulosa,PRGL1,,,,,,,,--,Note:  From May 2011-2015 the observer has only been noting the phenophase activity for a portion of the individual as opposed to the whole individual.UTM NAD83 Zone11E588640 N3776823                Below Washingtonia,2011-04-12,,,,,,
11432,Prosopis glandulosa,PRGL3,,,,,,,,--,Note:  From May 2011-2015 the observer has only been noting the phenophase activity for a portion of the individual as opposed to the whole individual.UTM NAD83 Zone 11E588588 N3776791                5 meters past LATR2,2011-04-12,,,,,,
11433,Prosopis glandulosa,PRGL4,,,,,,,,--,Note:  From May 2011-2015 the observer has only been noting the phenophase activity for a portion of the individual as opposed to the whole individual.UTM NAD83 Zone11E588509 N3776789                15 meters past LATR3 where trail widens,2011-04-12,,,,,,
11434,Prosopis glandulosa,PRGL5,,,,,,,,--,Note:  From May 2011-2015 the observer has only been noting the phenophase activity for a portion of the individual as opposed to the whole individual.UTM NAD83 Zone11E588509 N3776789                UTM NAD83 Zone11E588411 N3776812On R side of concrete sidewalk at far end of sprawling PRGL that may be one or several large plants; on Left side of sidewalk will see lone living palm.,2011-04-12,,,,,,
11627,Pinus palustris,longleaf pine-1,,,Full sun,1,0,0,,--,,2011-04-14,,,,,,
11750,Syringa chinensis,Red Rothomagensis lilac-1,,,Full sun,0,0,0,,2010--,,2011-04-18,,,,,,
11968,Echinacea purpurea,eastern purple coneflower-1,,,Mostly sun,1,0,0,,--,,2011-04-21,,,,,,
12152,Syringa chinensis,Red Rothomagensis lilac-2,,,Full sun,0,0,0,,2009--,Second of two clowned lilacs planted in 2009,2011-04-26,,,,,,
12465,Acer rubrum,red maple-1,,,Mostly sun,1,0,0,,--,,2011-05-03,,,,,,
12469,Syringa vulgaris,lilac-1,,,Mostly sun,,0,0,,--,,2011-05-03,,,,,,
12470,Asclepias syriaca,common milkweed -1,,,Mostly sun,1,0,0,,--,,2011-05-03,,,,,,
12500,Acer rubrum,red maple-1,,,Half shade,1,0,0,,--,DBH = 11 inchesIn back yard,2011-05-04,,,,,,
12501,Acer rubrum,red maple-2,,,Half shade,1,0,0,,--,DBH 9 inchesIn Back yard,2011-05-04,,,,,,
12507,Fragaria virginiana,wild strawberry -1,,,Mostly sun,1,0,0,,--,,2011-05-06,,,,,,
12508,Fragaria virginiana,wild strawberry - 1,,,Full sun,1,0,0,,--,,2011-05-06,,,,,,
12538,Juniperus scopulorum,RMJ01,,,Forest canopy tree,1,0,0,Male,--,This is a male tree.,2011-05-08,,,,,,
12539,Juniperus scopulorum,RMJ02,,,Forest understory tree,1,0,0,Female,--,This is a female tree.,2011-05-08,,,,,,
12553,Acer rubrum,red maple -2,,,Mostly sun,1,0,0,,--,,2011-05-09,,,,,,
12554,Fragaria virginiana,wild strawberry -2,,,Mostly sun,1,0,0,,--,,2011-05-09,,,,,,
12707,Asclepias syriaca,common milkweed-1,,,Full sun,1,0,0,,--,,2011-05-16,,,,,,
12708,Fragaria virginiana,Virginia strawberry-1,,,Full sun,1,0,0,,--,,2011-05-16,,,,,,
12713,Asclepias syriaca,common milkweed-2,,,Full sun,1,0,0,,--,,2011-05-16,,,,,,
12714,Asclepias syriaca,common milkweed-3,,,Full sun,1,0,0,,--,,2011-05-16,,,,,,
12715,Fragaria virginiana,Virginia strawberry-2,,,,1,0,0,,--,,2011-05-16,,,,,,
12716,Fragaria virginiana,Virginia strawberry-3,,,Full sun,1,0,0,,--,,2011-05-16,,,,,,
12896,Fragaria virginiana,wild strawberry - 3,,,Mostly sun,1,0,0,,--,Plant got dug up by a backhoe.,2011-05-24,,,,,,
12897,Fragaria virginiana,wild strawberry -2,,,Mostly sun,1,0,0,,--,,2011-05-24,,,,,,
12970,Syringa chinensis,Red Rothomagensis lilac-1,,,Full sun,0,0,0,,2010-04-20,Original plant died; Replaced in 2013 and planted in new location.  Located in &quot;courtyard&quot; E of Schoolhouse. This is the middle plant (as of 4/26/17).,2011-05-31,,,,,,
12971,Syringa chinensis,Red Rothomagensis lilac-1,,,Full sun,0,1,,,2010-04-20,"This individual is in rear of house, next to white picket fence.",2011-05-31,,,,,,
13032,Prunus serotina,black cherry-1a,,,Mostly sun,1,,0,,--,Sandhill,2011-06-02,,,,,,
13033,Pinus palustris,longleaf pine-1a,,,Full sun,1,,0,,--,Sandhill,2011-06-02,,,,,,
13057,Pinus elliottii,slash pine-1a,,,,,,,,--,Sandhill,2011-06-06,,,,,,
13058,Quercus virginiana,live oak-1a,,,,,,,,--,Sandhill,2011-06-06,,,,,,
13059,Quercus geminata,sand live oak-1a,,,,,,,,--,Sandhill,2011-06-06,,,,,,
13060,Quercus laurifolia,laurel oak-1a,,,Full sun,,,,,--,Sandhill,2011-06-06,,,,,,
13061,Serenoa repens,saw palmetto-1,,,Half shade,,,,,--,Sandhill,2011-06-06,,,,,,
13064,Carya glabra,pignut hickory-1,,,Full sun,0,,0,,--,Sandhill/bromeliads,2011-06-06,,,,,,
13067,Liquidambar styraciflua,sweetgum-1,,,Mostly sun,,0,0,,--,Wetlands,2011-06-06,,,,,,
13583,Asclepias tuberosa,butterfly milkweed-1a,,,Full sun,,1,0,,--,"butterfly garden, next to fennel",2011-06-16,,,,,,
13585,Taxodium distichum,bald cypress-1a,,,Forest canopy tree,,0,0,,--,Wetlands,2011-06-16,,,,,,
13586,Taxodium distichum,bald cypress-1b,,,Forest canopy tree,,0,0,,--,Wetlands,2011-06-16,,,,,,
13588,Taxodium distichum,bald cypress-1c,,,Forest canopy tree,,0,0,,--,Wetlands,2011-06-16,,,,,,
13589,Taxodium distichum,bald cypress-1d,,,Forest canopy tree,,0,0,,--,Wetlands,2011-06-16,,,,,,
13590,Pinus palustris,longleaf pine-2a,,,Open-grown tree,,0,0,,--,Wetlands,2011-06-16,,,,,,
13591,Pinus palustris,longleaf pine-2b,,,Open-grown tree,,0,0,,--,Wetlands,2011-06-16,,,,,,
13596,Prunus serotina,black cherry-1b,,,Mostly sun,,,,,--,,2011-06-16,,,,,,
13597,Prunus serotina,black cherry-1c,,,Mostly shade,,,,,--,,2011-06-16,,,,,,
13598,Prunus serotina,black cherry-1d,,,Mostly shade,,,,,--,,2011-06-16,,,,,,
13599,Prunus serotina,black cherry-1e,,,Half shade,,,,,--,,2011-06-16,,,,,,
13600,Pinus palustris,longleaf pine-1b,,,Full sun,,0,0,,--,sandhill area,2011-06-16,,,,,,
13601,Pinus palustris,longleaf pine-1c,,,Full sun,,0,0,,--,sandhill area,2011-06-16,,,,,,
13602,Pinus palustris,longleaf pine-1d,,,Full sun,,0,0,,--,sandhill area,2011-06-16,,,,,,
13603,Pinus palustris,longleaf pine-1e,,,Full sun,,0,0,,--,sandhill area,2011-06-16,,,,,,
13622,Asclepias syriaca,common milkweed -2,,,Full sun,1,0,0,,--,,2011-06-17,,,,,,
13706,Serenoa repens,saw palmetto-2,,,Half shade,,0,0,,--,Wetlands,2011-06-20,,,,,,
13708,Larrea tridentata,LATR1,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO1Larrea tridentataLATR1NAD83 Zone11N3766922E574714",2011-06-21,,,,,,
13709,Larrea tridentata,LATR2,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO1Larrea tridentataLATR2NAD83 Zone 11N3766909E574717",2011-06-21,,,,,,
13710,Larrea tridentata,LATR3,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO1Larrea tridentataLATR3NAD83 Zone 11N3766929E574741",2011-06-21,,,,,,
13711,Larrea tridentata,LATR4,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO1Larrea tridentataLATR4NAD83 Zone 11N3766932E574752",2011-06-21,,,,,,
13716,Larrea tridentata,LATR1,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO2Larrea tridentataLATR1NAD83 Zone 11N3768582E571944",2011-06-21,,,,,,
13717,Larrea tridentata,LATR2,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO2Larrea tridentataLATR2NAD83 Zone 11N3768584E571953",2011-06-21,,,,,,
13718,Larrea tridentata,LATR3,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO2Larrea tridentataLATR3NAD83 Zone 11N3768583E571964",2011-06-21,,,,,,
13719,Larrea tridentata,LATR4,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO2Larrea tridentataLATR4NAD83 Zone 11N3768573E571951",2011-06-21,,,,,,
13722,Yucca brevifolia,YUBR3,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO2Yucca brevifoliaYUBR3NAD83 Zone 11N3768595E571959",2011-06-21,,,,,,
13724,Larrea tridentata,LATR1,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO3Larrea tridentataLATR1NAD83 Zone113771543569772",2011-06-21,,,,,,
13725,Larrea tridentata,LATR2,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO3Larrea tridentataLATR2NAD83 Zone 11N3771544E569773",2011-06-21,,,,,,
13726,Larrea tridentata,LATR3,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO3Larrea tridentataLATR3NAD83 Zone11N3771557E569765",2011-06-21,,,,,,
13727,Larrea tridentata,LATR4,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO3Larrea tridentataLATR4NAD83 Zone11N3771596E569764",2011-06-21,,,,,,
13728,Yucca brevifolia,YUBR1,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO3Yucca brevifoliaYUBR1NAD83 Zone 11N3771545E569768",2011-06-21,,,,,,
13729,Yucca brevifolia,YUBR2,,,,,,,,--,"Park Boulevard, between Ryan Mt and West Entrance to ParkPABO3Yucca brevifoliaYUBR2NAD83 Zone 11N3771565E569791",2011-06-21,,,,,,
13753,Coleogyne ramosissima,CORA1,,,Full sun,1,0,0,,--,Above and to the right of YUSC1,2011-06-23,,,,,,
13754,Coleogyne ramosissima,CORA2,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13755,Coleogyne ramosissima,CORA3,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13756,Coleogyne ramosissima,CORA4,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13757,Coleogyne ramosissima,CORA5,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13788,Larrea tridentata,LATR1,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13790,Larrea tridentata,LATR2,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13791,Larrea tridentata,LATR4,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13792,Larrea tridentata,LATR3,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13793,Larrea tridentata,LATR5,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13795,Coleogyne ramosissima,CORA1,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13797,Coleogyne ramosissima,CORA2,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13801,Coleogyne ramosissima,CORA3,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13802,Coleogyne ramosissima,CORA4,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13809,Coleogyne ramosissima,CORA2,,,Full sun,1,0,0,,--,,2011-06-23,,,,,,
13815,Pinus elliottii,slash pine-2c,,,Open-grown tree,,0,0,,--,Wetlands,2011-06-24,,,,,,
13816,Pinus elliottii,slash pine-2a,,,Open-grown tree,,0,0,,--,Wetlands,2011-06-24,,,,,,
13817,Pinus elliottii,slash pine-1b,,,Full sun,,0,0,,--,sandhill,2011-06-24,,,,,,
